drink_id,name,type,temperature,sugar_level,caffeine_level,ingredient_ids,tags,popularity_score,description
1675,Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar),other,hot,half,low,"[13,36]",['dessert']; augmented; combo,0.8013512544042704,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and low caffeine. Featuring almond milk, ice."
1676,Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar),other,hot,half,low,"[14,36]",['dessert']; augmented; combo,0.7088429657120593,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and low caffeine. Featuring soy milk, ice."
1677,Hot Strawberries & Crème (Without Whipped Cream) (Decaf),other,hot,regular,none,"[12,14,36]",['dessert']; augmented; swap_add,0.7015931580636978,"Hot Strawberries & Crème (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring oat milk, soy milk, ice."
1678,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf)",other,hot,half,none,"[1,14,36]",['dessert']; augmented; combo,0.7941351098248083,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf) is a hot other drink with half sugar and decaf. Featuring espresso shot, soy milk, ice."
1679,Hot Strawberries & Crème (Without Whipped Cream),other,hot,regular,low,"[10,36]",['dessert']; augmented; caffeine_low,0.743720289685444,"Hot Strawberries & Crème (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring whole milk, ice."
1680,Hot Strawberries & Crème (Without Whipped Cream),other,hot,regular,low,"[10,36]",['dessert']; augmented; caffeine_low,0.7299278178402026,"Hot Strawberries & Crème (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring whole milk, ice."
1681,Hot Strawberries & Crème (Without Whipped Cream) (Decaf),other,hot,regular,none,"[10,36]",['dessert']; augmented; sugar_regular,0.7811971406218823,"Hot Strawberries & Crème (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring whole milk, ice."
1682,Hot Strawberries & Crème (Without Whipped Cream) (Decaf),other,hot,regular,none,"[10,36]",['dessert']; augmented; caffeine_none,0.7318315338078941,"Hot Strawberries & Crème (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring whole milk, ice."
1683,Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar),other,hot,half,low,"[12,36,38]",['dessert']; augmented; combo,0.804780291406408,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and low caffeine. Featuring oat milk, ice, coconut milk."
1684,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf)",other,hot,half,none,"[10,36]",['dessert']; augmented; sugar_half,0.7703377761401781,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf) is a hot other drink with half sugar and decaf. Featuring whole milk, ice."
1685,Hot Strawberries & Crème (Without Whipped Cream) (Decaf),other,hot,regular,none,"[12,36]",['dessert']; augmented; ingredient_swap,0.7353626577556289,"Hot Strawberries & Crème (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring oat milk, ice."
1686,Hot Strawberries & Crème (Without Whipped Cream) (Decaf),other,hot,regular,none,"[13,36]",['dessert']; augmented; swap_add,0.8147192463979651,"Hot Strawberries & Crème (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring almond milk, ice."
1687,Hot Strawberries & Crème (Without Whipped Cream),other,hot,regular,low,"[10,36]",['dessert']; augmented; caffeine_low,0.7318285523098998,"Hot Strawberries & Crème (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring whole milk, ice."
1688,Hot Strawberries & Crème (Without Whipped Cream) (Decaf),other,hot,regular,none,"[12,33,36]",['dessert']; augmented; swap_add,0.7722628611602792,"Hot Strawberries & Crème (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring oat milk, whipped cream, ice."
1689,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf)",other,hot,half,none,"[10,36]",['dessert']; augmented; sugar_half,0.7589787774121948,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf) is a hot other drink with half sugar and decaf. Featuring whole milk, ice."
1690,Hot Strawberries & Crème (Without Whipped Cream) (Zero Sugar),other,hot,zero,low,"[13,23,36]",['dessert']; augmented; combo,0.789052238681964,"Hot Strawberries & Crème (Without Whipped Cream) (Zero Sugar) is a hot other drink with zero sugar and low caffeine. Featuring almond milk, nutmeg powder, ice."
1691,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf)",other,hot,half,none,"[10,36]",['dessert']; augmented; sugar_half,0.7968453359018056,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf) is a hot other drink with half sugar and decaf. Featuring whole milk, ice."
1692,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf)",other,hot,half,none,"[10,36]",['dessert']; augmented; sugar_half,0.750960124471973,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf) is a hot other drink with half sugar and decaf. Featuring whole milk, ice."
1693,Hot Strawberries & Crème (Without Whipped Cream) (Decaf),other,hot,regular,none,"[14,36]",['dessert']; augmented; ingredient_swap,0.7273974638896145,"Hot Strawberries & Crème (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring soy milk, ice."
1694,Hot Strawberries & Crème (Without Whipped Cream),other,hot,regular,low,"[11,36,43]",['dessert']; augmented; combo,0.7637991642881735,"Hot Strawberries & Crème (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring skim milk, ice, sugar cookie syrup."
1695,Hot Strawberries & Crème (Without Whipped Cream) (Decaf),other,hot,regular,none,"[33,36,38]",['dessert']; augmented; swap_add,0.7296685389074368,"Hot Strawberries & Crème (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring whipped cream, ice, coconut milk."
1696,Hot Strawberries & Crème (Without Whipped Cream) (Decaf),other,hot,regular,none,"[10,36]",['dessert']; augmented; caffeine_none,0.8104016174257986,"Hot Strawberries & Crème (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring whole milk, ice."
1697,Hot Strawberries & Crème (Without Whipped Cream) (Zero Sugar),other,hot,zero,low,"[3,14,36]",['dessert']; augmented; combo,0.7540960599324821,"Hot Strawberries & Crème (Without Whipped Cream) (Zero Sugar) is a hot other drink with zero sugar and low caffeine. Featuring brewed coffee, soy milk, ice."
1698,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf)",other,hot,half,none,"[10,36]",['dessert']; augmented; sugar_half,0.7390403534606368,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf) is a hot other drink with half sugar and decaf. Featuring whole milk, ice."
1699,Hot Strawberries & Crème (Without Whipped Cream) (Decaf),other,hot,regular,none,"[14,36]",['dessert']; augmented; ingredient_swap,0.7555404091759472,"Hot Strawberries & Crème (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring soy milk, ice."
1700,"Hot Strawberries & Crème (Without Whipped Cream) (Zero Sugar, Decaf)",other,hot,zero,none,"[10,36]",['dessert']; augmented; sugar_zero,0.7095862113141091,"Hot Strawberries & Crème (Without Whipped Cream) (Zero Sugar, Decaf) is a hot other drink with zero sugar and decaf. Featuring whole milk, ice."
1701,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf)",other,hot,half,none,"[10,36]",['dessert']; augmented; sugar_half,0.7208515788446804,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf) is a hot other drink with half sugar and decaf. Featuring whole milk, ice."
1702,Hot Strawberries & Crème (Without Whipped Cream) (Decaf),other,hot,regular,none,"[14,36]",['dessert']; augmented; ingredient_swap,0.7860124172383327,"Hot Strawberries & Crème (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring soy milk, ice."
1703,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf)",other,hot,half,none,"[10,36]",['dessert']; augmented; sugar_half,0.7302931716308582,"Hot Strawberries & Crème (Without Whipped Cream) (Half Sugar, Decaf) is a hot other drink with half sugar and decaf. Featuring whole milk, ice."
1704,Iced Vanilla Bean (Without Whipped Cream) (Decaf),other,iced,regular,none,"[10,15,36]",['dessert']; augmented; temp_iced,0.7185926705195418,"Iced Vanilla Bean (Without Whipped Cream) (Decaf) is a iced other drink with regular sweetness and decaf. Featuring whole milk, vanilla syrup, ice."
1705,Hot Vanilla Bean (Without Whipped Cream) (Decaf),other,hot,regular,none,"[14,15,35,36]",['dessert']; augmented; swap_add,0.7660995825758186,"Hot Vanilla Bean (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring soy milk, vanilla syrup, java chips, ice."
1706,Hot Vanilla Bean (Without Whipped Cream) (Decaf),other,hot,regular,none,"[10,18,36,39]",['dessert']; augmented; swap_add,0.7855711246398899,"Hot Vanilla Bean (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring whole milk, classic simple syrup, ice, pecan syrup."
1707,Hot Vanilla Bean (Without Whipped Cream) (Decaf),other,hot,regular,none,"[6,15,36,38]",['dessert']; augmented; swap_add,0.771568599319952,"Hot Vanilla Bean (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring black tea, vanilla syrup, ice, coconut milk."
1708,"Hot Vanilla Bean (Without Whipped Cream) (Half Sugar, Decaf)",other,hot,half,none,"[10,15,36]",['dessert']; augmented; sugar_half,0.7798814305741745,"Hot Vanilla Bean (Without Whipped Cream) (Half Sugar, Decaf) is a hot other drink with half sugar and decaf. Featuring whole milk, vanilla syrup, ice."
1709,Hot Vanilla Bean (Without Whipped Cream) (Decaf),other,hot,regular,none,"[14,15,36]",['dessert']; augmented; ingredient_swap,0.7272961473429161,"Hot Vanilla Bean (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring soy milk, vanilla syrup, ice."
1710,"Hot Vanilla Bean (Without Whipped Cream) (Half Sugar, Decaf)",other,hot,half,none,"[10,15,36]",['dessert']; augmented; sugar_half,0.7073456799977447,"Hot Vanilla Bean (Without Whipped Cream) (Half Sugar, Decaf) is a hot other drink with half sugar and decaf. Featuring whole milk, vanilla syrup, ice."
1711,Hot Vanilla Bean (Without Whipped Cream) (Decaf),other,hot,regular,none,"[10,36,39]",['dessert']; augmented; swap_add,0.7950400095586646,"Hot Vanilla Bean (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring whole milk, ice, pecan syrup."
1712,Hot Vanilla Bean (Without Whipped Cream) (Decaf),other,hot,regular,none,"[10,18,36]",['dessert']; augmented; ingredient_swap,0.7403196048347359,"Hot Vanilla Bean (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring whole milk, classic simple syrup, ice."
1713,Hot Vanilla Bean (Without Whipped Cream) (Decaf),other,hot,regular,none,"[10,17,22,36]",['dessert']; augmented; swap_add,0.7424750095063486,"Hot Vanilla Bean (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring whole milk, hazelnut syrup, brown sugar syrup, ice."
1714,Hot Vanilla Bean (Without Whipped Cream) (Decaf),other,hot,regular,none,"[10,17,36]",['dessert']; augmented; ingredient_swap,0.7898458242554718,"Hot Vanilla Bean (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring whole milk, hazelnut syrup, ice."
1715,Hot Vanilla Bean (Without Whipped Cream),other,hot,regular,low,"[10,15,36]",['dessert']; augmented; caffeine_low,0.7666869002820198,"Hot Vanilla Bean (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring whole milk, vanilla syrup, ice."
1716,"Hot Vanilla Bean (Without Whipped Cream) (Half Sugar, Decaf)",other,hot,half,none,"[10,17,36]",['dessert']; augmented; combo,0.7636766331624483,"Hot Vanilla Bean (Without Whipped Cream) (Half Sugar, Decaf) is a hot other drink with half sugar and decaf. Featuring whole milk, hazelnut syrup, ice."
1717,Hot Vanilla Bean (Without Whipped Cream) (Half Sugar),other,hot,half,low,"[6,10,36,40]",['dessert']; augmented; combo,0.8149500703470325,"Hot Vanilla Bean (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and low caffeine. Featuring black tea, whole milk, ice, peppermint syrup."
1718,Hot Vanilla Bean (Without Whipped Cream) (Decaf),other,hot,regular,none,"[10,15,36]",['dessert']; augmented; caffeine_none,0.7306944530885957,"Hot Vanilla Bean (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring whole milk, vanilla syrup, ice."
1719,"Hot Vanilla Bean (Without Whipped Cream) (Zero Sugar, Decaf)",other,hot,zero,none,"[10,15,36]",['dessert']; augmented; sugar_zero,0.7778352038424371,"Hot Vanilla Bean (Without Whipped Cream) (Zero Sugar, Decaf) is a hot other drink with zero sugar and decaf. Featuring whole milk, vanilla syrup, ice."
1720,Hot Vanilla Bean (Without Whipped Cream) (Half Sugar),other,hot,half,low,"[13,15,36]",['dessert']; augmented; combo,0.7517103937469125,"Hot Vanilla Bean (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and low caffeine. Featuring almond milk, vanilla syrup, ice."
1721,Iced Vanilla Bean (Without Whipped Cream) (Decaf),other,iced,regular,none,"[10,15,36]",['dessert']; augmented; temp_iced,0.7580577683658977,"Iced Vanilla Bean (Without Whipped Cream) (Decaf) is a iced other drink with regular sweetness and decaf. Featuring whole milk, vanilla syrup, ice."
1722,"Hot Vanilla Bean (Without Whipped Cream) (Zero Sugar, Decaf)",other,hot,zero,none,"[10,15,36]",['dessert']; augmented; sugar_zero,0.795854052792376,"Hot Vanilla Bean (Without Whipped Cream) (Zero Sugar, Decaf) is a hot other drink with zero sugar and decaf. Featuring whole milk, vanilla syrup, ice."
1723,Hot Vanilla Bean (Without Whipped Cream) (Decaf),other,hot,regular,none,"[14,15,36]",['dessert']; augmented; swap_add,0.7652350726886887,"Hot Vanilla Bean (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring soy milk, vanilla syrup, ice."
1724,Iced Hot White Chocolate Mocha,coffee,iced,regular,medium,"[3,4,18,33]","['comfort','dessert']; augmented; temp_iced",0.896148882371489,"Iced Hot White Chocolate Mocha is a iced coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, creme base, classic simple syrup, whipped cream."
1725,Hot Hot White Chocolate Mocha,coffee,hot,regular,medium,"[4,5,13,18,33]","['comfort','dessert']; augmented; swap_add",0.9121752201192941,"Hot Hot White Chocolate Mocha is a hot coffee drink with regular sweetness and medium caffeine. Featuring creme base, green tea, almond milk, classic simple syrup."
1726,Hot Hot White Chocolate Mocha,coffee,hot,regular,medium,"[4,18,33,46]","['comfort','dessert']; augmented; ingredient_swap",0.8690514181137134,"Hot Hot White Chocolate Mocha is a hot coffee drink with regular sweetness and medium caffeine. Featuring creme base, classic simple syrup, whipped cream, strawberry base."
1727,Hot Hot White Chocolate Mocha,coffee,hot,regular,medium,"[3,4,33,35,40]","['comfort','dessert']; augmented; swap_add",0.8548237099798298,"Hot Hot White Chocolate Mocha is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, creme base, whipped cream, java chips."
1728,Hot Hot White Chocolate Mocha (Half Sugar),coffee,hot,half,medium,"[3,4,18,33]","['comfort','dessert']; augmented; sugar_half",0.848655724179369,"Hot Hot White Chocolate Mocha (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring brewed coffee, creme base, classic simple syrup, whipped cream."
1729,Iced Iced White Chocolate Mocha (Half Sugar),coffee,iced,half,medium,"[1,4,18,36]","['dessert','house_favorite']; augmented; sugar_half",0.8010093023187199,"Iced Iced White Chocolate Mocha (Half Sugar) is a iced coffee drink with half sugar and medium caffeine. Featuring espresso shot, creme base, classic simple syrup, ice."
1730,Iced Iced White Chocolate Mocha,coffee,iced,regular,low,"[1,4,18,36]","['dessert','house_favorite']; augmented; caffeine_low",0.9216862138982096,"Iced Iced White Chocolate Mocha is a iced coffee drink with regular sweetness and low caffeine. Featuring espresso shot, creme base, classic simple syrup, ice."
1731,Iced Iced White Chocolate Mocha,coffee,iced,regular,medium,"[1,4,18,36]","['dessert','house_favorite']; augmented; sugar_regular",0.8269037490283495,"Iced Iced White Chocolate Mocha is a iced coffee drink with regular sweetness and medium caffeine. Featuring espresso shot, creme base, classic simple syrup, ice."
1732,Iced Iced White Chocolate Mocha,coffee,iced,regular,medium,"[1,2,11,18,36]","['dessert','house_favorite']; augmented; swap_add",0.8533623912924269,"Iced Iced White Chocolate Mocha is a iced coffee drink with regular sweetness and medium caffeine. Featuring espresso shot, cold brew coffee, skim milk, classic simple syrup."
1733,Iced Iced White Chocolate Mocha (Half Sugar),coffee,iced,half,medium,"[1,4,18,36]","['dessert','house_favorite']; augmented; sugar_half",0.8516956010033324,"Iced Iced White Chocolate Mocha (Half Sugar) is a iced coffee drink with half sugar and medium caffeine. Featuring espresso shot, creme base, classic simple syrup, ice."
1734,Hot Toasted Pistachio Latte (Half Sugar),coffee,hot,half,medium,"[13,16,21,33,46]","['comfort','nutty','seasonal']; augmented; swap_add",0.849222200934273,"Hot Toasted Pistachio Latte (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring almond milk, caramel syrup, pumpkin spice syrup, whipped cream."
1735,"Hot Toasted Pistachio Latte (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[3,13,21,33]","['comfort','nutty','seasonal']; augmented; caffeine_high",0.8644721163761788,"Hot Toasted Pistachio Latte (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring brewed coffee, almond milk, pumpkin spice syrup, whipped cream."
1736,"Hot Toasted Pistachio Latte (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[3,13,21,33]","['comfort','nutty','seasonal']; augmented; caffeine_high",0.8658142046507923,"Hot Toasted Pistachio Latte (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring brewed coffee, almond milk, pumpkin spice syrup, whipped cream."
1737,Iced Toasted Pistachio Latte (Half Sugar),coffee,iced,half,medium,"[3,13,21,33]","['comfort','nutty','seasonal']; augmented; temp_iced",0.8225076768429318,"Iced Toasted Pistachio Latte (Half Sugar) is a iced coffee drink with half sugar and medium caffeine. Featuring brewed coffee, almond milk, pumpkin spice syrup, whipped cream."
1738,Hot Toasted Pistachio Latte (Half Sugar),coffee,hot,half,medium,"[3,13,33,39]","['comfort','nutty','seasonal']; augmented; ingredient_swap",0.8349863485864076,"Hot Toasted Pistachio Latte (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring brewed coffee, almond milk, whipped cream, pecan syrup."
1739,Hot Caramel Brulee Latte (Half Sugar),coffee,hot,half,medium,"[3,11,21,33,24]","['dessert','seasonal','warm_spice']; augmented; sugar_half",0.858477398514649,"Hot Caramel Brulee Latte (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring brewed coffee, skim milk, pumpkin spice syrup, whipped cream."
1740,Hot Caramel Brulee Latte (Extra Caffeine),coffee,hot,regular,high,"[3,11,21,33,24]","['dessert','seasonal','warm_spice']; augmented; caffeine_high",0.8425392662144936,"Hot Caramel Brulee Latte (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring brewed coffee, skim milk, pumpkin spice syrup, whipped cream."
1741,Hot Caramel Brulee Latte,coffee,hot,regular,medium,"[3,11,16,21,26,33]","['dessert','seasonal','warm_spice']; augmented; swap_add",0.8982203672805997,"Hot Caramel Brulee Latte is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, skim milk, caramel syrup, pumpkin spice syrup."
1742,Hot Caramel Brulee Latte,coffee,hot,regular,medium,"[3,11,21,24,35]","['dessert','seasonal','warm_spice']; augmented; swap_add",0.8647292485491476,"Hot Caramel Brulee Latte is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, skim milk, pumpkin spice syrup, cinnamon powder."
1743,Hot Caramel Brulee Latte,coffee,hot,regular,medium,"[3,21,24,33,38]","['dessert','seasonal','warm_spice']; augmented; swap_add",0.8720463335814945,"Hot Caramel Brulee Latte is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, pumpkin spice syrup, cinnamon powder, whipped cream."
1744,Hot Chai Oat Latte (Half Sugar),tea,hot,half,medium,"[25,12,21,33]","['comfort','warm_spice','light_healthy']; augmented; caffeine_medium",0.8398864380600223,"Hot Chai Oat Latte (Half Sugar) is a hot tea drink with half sugar and medium caffeine. Featuring chai spice mix, oat milk, pumpkin spice syrup, whipped cream."
1745,Hot Chai Oat Latte (Zero Sugar),tea,hot,zero,low,"[25,12,21,33]","['comfort','warm_spice','light_healthy']; augmented; sugar_zero",0.8552042157245597,"Hot Chai Oat Latte (Zero Sugar) is a hot tea drink with zero sugar and low caffeine. Featuring chai spice mix, oat milk, pumpkin spice syrup, whipped cream."
1746,Hot Chai Oat Latte (Half Sugar),tea,hot,half,low,"[12,21,25,34]","['comfort','warm_spice','light_healthy']; augmented; ingredient_swap",0.8254306467611111,"Hot Chai Oat Latte (Half Sugar) is a hot tea drink with half sugar and low caffeine. Featuring oat milk, pumpkin spice syrup, chai spice mix, cold foam."
1747,Hot Chai Oat Latte (Half Sugar),tea,hot,half,low,"[11,21,22,25,33]","['comfort','warm_spice','light_healthy']; augmented; swap_add",0.7810950415613246,"Hot Chai Oat Latte (Half Sugar) is a hot tea drink with half sugar and low caffeine. Featuring skim milk, pumpkin spice syrup, brown sugar syrup, chai spice mix."
1748,Hot Chai Oat Latte (Decaf),tea,hot,regular,none,"[12,21,24,25,34]","['comfort','warm_spice','light_healthy']; augmented; combo",0.8319906385525792,"Hot Chai Oat Latte (Decaf) is a hot tea drink with regular sweetness and decaf. Featuring oat milk, pumpkin spice syrup, cinnamon powder, chai spice mix."
1749,"Hot Iced Brown Sugar Oat Shaken Espresso (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[1,12,22,36]","['energy_boost','house_favorite']; augmented; temp_hot",0.8704592931862452,"Hot Iced Brown Sugar Oat Shaken Espresso (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring espresso shot, oat milk, brown sugar syrup, ice."
1750,"Iced Iced Brown Sugar Oat Shaken Espresso (Zero Sugar, Extra Caffeine)",coffee,iced,zero,high,"[6,12,22,25,36]","['energy_boost','house_favorite']; augmented; combo",0.8741414995475073,"Iced Iced Brown Sugar Oat Shaken Espresso (Zero Sugar, Extra Caffeine) is a iced coffee drink with zero sugar and high caffeine. Featuring black tea, oat milk, brown sugar syrup, chai spice mix."
1751,"Hot Iced Brown Sugar Oat Shaken Espresso (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[1,12,22,36]","['energy_boost','house_favorite']; augmented; temp_hot",0.9075909205626528,"Hot Iced Brown Sugar Oat Shaken Espresso (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring espresso shot, oat milk, brown sugar syrup, ice."
1752,"Hot Iced Brown Sugar Oat Shaken Espresso (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[1,12,22,36]","['energy_boost','house_favorite']; augmented; temp_hot",0.9271484921430091,"Hot Iced Brown Sugar Oat Shaken Espresso (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring espresso shot, oat milk, brown sugar syrup, ice."
1753,"Iced Iced Brown Sugar Oat Shaken Espresso (Zero Sugar, Extra Caffeine)",coffee,iced,zero,high,"[1,5,11,22,36]","['energy_boost','house_favorite']; augmented; combo",0.8906381473020819,"Iced Iced Brown Sugar Oat Shaken Espresso (Zero Sugar, Extra Caffeine) is a iced coffee drink with zero sugar and high caffeine. Featuring espresso shot, green tea, skim milk, brown sugar syrup."
1754,Iced Strawberry Matcha Latte (Half Sugar),tea,iced,half,medium,"[10,14,26,30,36]","['fruity','comfort']; augmented; combo",0.8392649903779689,"Iced Strawberry Matcha Latte (Half Sugar) is a iced tea drink with half sugar and medium caffeine. Featuring whole milk, soy milk, matcha powder, banana."
1755,Iced Strawberry Matcha Latte,tea,iced,regular,medium,"[26,44,10,36]","['fruity','comfort']; augmented; caffeine_medium",0.8810664483390571,"Iced Strawberry Matcha Latte is a iced tea drink with regular sweetness and medium caffeine. Featuring matcha powder, strawberry puree, whole milk, ice."
1756,Iced Strawberry Matcha Latte,tea,iced,regular,low,"[10,25,36,44]","['fruity','comfort']; augmented; ingredient_swap",0.837222595384657,"Iced Strawberry Matcha Latte is a iced tea drink with regular sweetness and low caffeine. Featuring whole milk, chai spice mix, ice, strawberry puree."
1757,Iced Strawberry Matcha Latte,tea,iced,regular,medium,"[26,44,10,36]","['fruity','comfort']; augmented; caffeine_medium",0.9080504934254118,"Iced Strawberry Matcha Latte is a iced tea drink with regular sweetness and medium caffeine. Featuring matcha powder, strawberry puree, whole milk, ice."
1758,Iced Strawberry Matcha Latte,tea,iced,regular,low,"[10,23,36,44]","['fruity','comfort']; augmented; swap_add",0.8469652893689463,"Iced Strawberry Matcha Latte is a iced tea drink with regular sweetness and low caffeine. Featuring whole milk, nutmeg powder, ice, strawberry puree."
1759,Iced Mango Coconut Refresher (Decaf),refresher,iced,regular,none,"[45,38,47,36]","['fruity','refreshing']; augmented; caffeine_none",0.8171771172253255,"Iced Mango Coconut Refresher (Decaf) is a iced refresher drink with regular sweetness and decaf. Featuring mango base, coconut milk, lemonade, ice."
1760,"Iced Mango Coconut Refresher (Half Sugar, Decaf)",refresher,iced,half,none,"[45,38,47,36]","['fruity','refreshing']; augmented; sugar_half",0.8926002486331359,"Iced Mango Coconut Refresher (Half Sugar, Decaf) is a iced refresher drink with half sugar and decaf. Featuring mango base, coconut milk, lemonade, ice."
1761,Hot Mango Coconut Refresher (Decaf),refresher,hot,regular,none,"[45,38,47,36]","['fruity','refreshing']; augmented; temp_hot",0.8814347515464833,"Hot Mango Coconut Refresher (Decaf) is a hot refresher drink with regular sweetness and decaf. Featuring mango base, coconut milk, lemonade, ice."
1762,Iced Mango Coconut Refresher,refresher,iced,regular,low,"[45,38,47,36]","['fruity','refreshing']; augmented; caffeine_low",0.9086925826224823,"Iced Mango Coconut Refresher is a iced refresher drink with regular sweetness and low caffeine. Featuring mango base, coconut milk, lemonade, ice."
1763,"Iced Mango Coconut Refresher (Half Sugar, Decaf)",refresher,iced,half,none,"[5,14,36,45,47]","['fruity','refreshing']; augmented; combo",0.8901954405380987,"Iced Mango Coconut Refresher (Half Sugar, Decaf) is a iced refresher drink with half sugar and decaf. Featuring green tea, soy milk, ice, mango base."
1764,Blended Mocha Cookie Crumble Frappe,frappe,blended,regular,medium,"[1,2,6,19,20,29,36]","['dessert','house_favorite']; augmented; combo",0.8958463204804868,"Blended Mocha Cookie Crumble Frappe is a blended frappe drink with regular sweetness and medium caffeine. Featuring espresso shot, cold brew coffee, black tea, chocolate syrup."
1765,Blended Mocha Cookie Crumble Frappe (Extra Caffeine),frappe,blended,regular,high,"[4,19,20,29,36,45]","['dessert','house_favorite']; augmented; ingredient_swap",0.863271052911319,"Blended Mocha Cookie Crumble Frappe (Extra Caffeine) is a blended frappe drink with regular sweetness and high caffeine. Featuring creme base, chocolate syrup, white chocolate syrup, blueberry puree."
1766,Blended Mocha Cookie Crumble Frappe,frappe,blended,regular,medium,"[1,4,19,20,29,36]","['dessert','house_favorite']; augmented; caffeine_medium",0.8937293022814192,"Blended Mocha Cookie Crumble Frappe is a blended frappe drink with regular sweetness and medium caffeine. Featuring espresso shot, creme base, chocolate syrup, white chocolate syrup."
